,household,scenario,absolute poverty,relative poverty,year,minwage
428,Lasteta paar,Ennustatud 2018,0.63,9.57,2018,531
429,ühe lapsega paar,Tegelik 2018,0,7.35,2018,531
430,ühe lapsega paar,Ennustatud 2018,0,7.34,2018,531
431,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,531
432,Kahe lapsega paar,Ennustatud 2018,0,9.26,2018,531
433,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,531
434,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,531
435,üksik mees,Tegelik 2018,6.42,33.62,2018,532
436,üksik mees,Ennustatud 2018,6.42,32.75,2018,532
437,üksik naine,Tegelik 2018,2.16,22.68,2018,532
438,üksik naine,Ennustatud 2018,2.16,20.93,2018,532
439,üksikvanem,Tegelik 2018,0.19,30.12,2018,532
440,üksikvanem,Ennustatud 2018,0.19,31.24,2018,532
441,Lasteta paar,Tegelik 2018,0.63,9.31,2018,532
442,Lasteta paar,Ennustatud 2018,0.63,9.57,2018,532
443,ühe lapsega paar,Tegelik 2018,0,7.35,2018,532
444,ühe lapsega paar,Ennustatud 2018,0,7.34,2018,532
445,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,532
446,Kahe lapsega paar,Ennustatud 2018,0,9.26,2018,532
447,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,532
448,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,532
449,üksik mees,Tegelik 2018,6.42,33.62,2018,533
450,üksik mees,Ennustatud 2018,6.42,32.75,2018,533
451,üksik naine,Tegelik 2018,2.16,22.68,2018,533
452,üksik naine,Ennustatud 2018,2.16,20.93,2018,533
453,üksikvanem,Tegelik 2018,0.19,30.12,2018,533
454,üksikvanem,Ennustatud 2018,0.19,31.24,2018,533
455,Lasteta paar,Tegelik 2018,0.63,9.31,2018,533
456,Lasteta paar,Ennustatud 2018,0.63,9.57,2018,533
457,ühe lapsega paar,Tegelik 2018,0,7.35,2018,533
458,ühe lapsega paar,Ennustatud 2018,0,7.34,2018,533
459,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,533
460,Kahe lapsega paar,Ennustatud 2018,0,9.26,2018,533
461,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,533
462,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,533
463,üksik mees,Tegelik 2018,6.42,33.62,2018,534
464,üksik mees,Ennustatud 2018,6.42,32.75,2018,534
465,üksik naine,Tegelik 2018,2.16,22.68,2018,534
466,üksik naine,Ennustatud 2018,2.16,20.93,2018,534
467,üksikvanem,Tegelik 2018,0.19,30.12,2018,534
468,üksikvanem,Ennustatud 2018,0.19,31.24,2018,534
469,Lasteta paar,Tegelik 2018,0.63,9.31,2018,534
470,Lasteta paar,Ennustatud 2018,0.63,9.57,2018,534
471,ühe lapsega paar,Tegelik 2018,0,7.35,2018,534
472,ühe lapsega paar,Ennustatud 2018,0,7.34,2018,534
473,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,534
474,Kahe lapsega paar,Ennustatud 2018,0,9.16,2018,534
475,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,534
476,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,534
477,üksik mees,Tegelik 2018,6.42,33.62,2018,535
478,üksik mees,Ennustatud 2018,6.42,32.75,2018,535
479,üksik naine,Tegelik 2018,2.16,22.68,2018,535
480,üksik naine,Ennustatud 2018,2.16,20.93,2018,535
481,üksikvanem,Tegelik 2018,0.19,30.12,2018,535
482,üksikvanem,Ennustatud 2018,0.19,31.24,2018,535
483,Lasteta paar,Tegelik 2018,0.63,9.31,2018,535
484,Lasteta paar,Ennustatud 2018,0.63,9.57,2018,535
485,ühe lapsega paar,Tegelik 2018,0,7.35,2018,535
486,ühe lapsega paar,Ennustatud 2018,0,7.34,2018,535
487,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,535
488,Kahe lapsega paar,Ennustatud 2018,0,9.16,2018,535
489,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,535
490,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,535
491,üksik mees,Tegelik 2018,6.42,33.62,2018,536
492,üksik mees,Ennustatud 2018,6.42,32.75,2018,536
493,üksik naine,Tegelik 2018,2.16,22.68,2018,536
494,üksik naine,Ennustatud 2018,2.16,20.93,2018,536
495,üksikvanem,Tegelik 2018,0.19,30.12,2018,536
496,üksikvanem,Ennustatud 2018,0.19,31.24,2018,536
497,Lasteta paar,Tegelik 2018,0.63,9.31,2018,536
498,Lasteta paar,Ennustatud 2018,0.63,9.57,2018,536
499,ühe lapsega paar,Tegelik 2018,0,7.35,2018,536
500,ühe lapsega paar,Ennustatud 2018,0,7.34,2018,536
501,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,536
502,Kahe lapsega paar,Ennustatud 2018,0,9.16,2018,536
503,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,536
504,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,536
505,üksik mees,Tegelik 2018,6.42,33.62,2018,537
506,üksik mees,Ennustatud 2018,6.42,32.75,2018,537
507,üksik naine,Tegelik 2018,2.16,22.68,2018,537
508,üksik naine,Ennustatud 2018,2.16,20.93,2018,537
509,üksikvanem,Tegelik 2018,0.19,30.12,2018,537
510,üksikvanem,Ennustatud 2018,0.19,31.24,2018,537
511,Lasteta paar,Tegelik 2018,0.63,9.31,2018,537
512,Lasteta paar,Ennustatud 2018,0.63,9.57,2018,537
513,ühe lapsega paar,Tegelik 2018,0,7.35,2018,537
514,ühe lapsega paar,Ennustatud 2018,0,7.34,2018,537
515,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,537
516,Kahe lapsega paar,Ennustatud 2018,0,9.16,2018,537
517,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,537
518,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,537
519,üksik mees,Tegelik 2018,6.42,33.62,2018,538
520,üksik mees,Ennustatud 2018,6.42,32.75,2018,538
521,üksik naine,Tegelik 2018,2.16,22.68,2018,538
522,üksik naine,Ennustatud 2018,2.16,20.93,2018,538
523,üksikvanem,Tegelik 2018,0.19,30.12,2018,538
524,üksikvanem,Ennustatud 2018,0.19,31.24,2018,538
525,Lasteta paar,Tegelik 2018,0.63,9.31,2018,538
526,Lasteta paar,Ennustatud 2018,0.63,9.57,2018,538
527,ühe lapsega paar,Tegelik 2018,0,7.35,2018,538
528,ühe lapsega paar,Ennustatud 2018,0,7.34,2018,538
529,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,538
530,Kahe lapsega paar,Ennustatud 2018,0,9.16,2018,538
531,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,538
532,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,538
533,üksik mees,Tegelik 2018,6.42,33.62,2018,539
534,üksik mees,Ennustatud 2018,6.42,32.75,2018,539
535,üksik naine,Tegelik 2018,2.16,22.68,2018,539
536,üksik naine,Ennustatud 2018,2.16,20.93,2018,539
537,üksikvanem,Tegelik 2018,0.19,30.12,2018,539
538,üksikvanem,Ennustatud 2018,0.19,31.24,2018,539
539,Lasteta paar,Tegelik 2018,0.63,9.31,2018,539
540,Lasteta paar,Ennustatud 2018,0.63,9.66,2018,539
541,ühe lapsega paar,Tegelik 2018,0,7.35,2018,539
542,ühe lapsega paar,Ennustatud 2018,0,7.34,2018,539
543,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,539
544,Kahe lapsega paar,Ennustatud 2018,0,9.16,2018,539
545,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,539
546,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,539
547,üksik mees,Tegelik 2018,6.42,33.62,2018,540
548,üksik mees,Ennustatud 2018,6.42,32.75,2018,540
549,üksik naine,Tegelik 2018,2.16,22.68,2018,540
550,üksik naine,Ennustatud 2018,2.16,20.93,2018,540
551,üksikvanem,Tegelik 2018,0.19,30.12,2018,540
552,üksikvanem,Ennustatud 2018,0.19,31.24,2018,540
553,Lasteta paar,Tegelik 2018,0.63,9.31,2018,540
554,Lasteta paar,Ennustatud 2018,0.63,9.46,2018,540
555,ühe lapsega paar,Tegelik 2018,0,7.35,2018,540
556,ühe lapsega paar,Ennustatud 2018,0,7.34,2018,540
557,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,540
558,Kahe lapsega paar,Ennustatud 2018,0,9.16,2018,540
559,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,540
560,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,540
561,üksik mees,Tegelik 2018,6.42,33.62,2018,541
562,üksik mees,Ennustatud 2018,6.42,32.75,2018,541
563,üksik naine,Tegelik 2018,2.16,22.68,2018,541
564,üksik naine,Ennustatud 2018,2.16,20.93,2018,541
565,üksikvanem,Tegelik 2018,0.19,30.12,2018,541
566,üksikvanem,Ennustatud 2018,0.19,31.24,2018,541
567,Lasteta paar,Tegelik 2018,0.63,9.31,2018,541
568,Lasteta paar,Ennustatud 2018,0.63,9.46,2018,541
569,ühe lapsega paar,Tegelik 2018,0,7.35,2018,541
570,ühe lapsega paar,Ennustatud 2018,0,7.34,2018,541
571,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,541
572,Kahe lapsega paar,Ennustatud 2018,0,9.06,2018,541
573,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,541
574,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,541
575,üksik mees,Tegelik 2018,6.42,33.62,2018,542
576,üksik mees,Ennustatud 2018,6.42,32.75,2018,542
577,üksik naine,Tegelik 2018,2.16,22.68,2018,542
578,üksik naine,Ennustatud 2018,2.16,20.93,2018,542
579,üksikvanem,Tegelik 2018,0.19,30.12,2018,542
580,üksikvanem,Ennustatud 2018,0.19,31.24,2018,542
581,Lasteta paar,Tegelik 2018,0.63,9.31,2018,542
582,Lasteta paar,Ennustatud 2018,0.63,9.46,2018,542
583,ühe lapsega paar,Tegelik 2018,0,7.35,2018,542
584,ühe lapsega paar,Ennustatud 2018,0,7.34,2018,542
585,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,542
586,Kahe lapsega paar,Ennustatud 2018,0,9.06,2018,542
587,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,542
588,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,542
589,üksik mees,Tegelik 2018,6.42,33.62,2018,543
590,üksik mees,Ennustatud 2018,6.42,32.75,2018,543
591,üksik naine,Tegelik 2018,2.16,22.68,2018,543
592,üksik naine,Ennustatud 2018,2.16,20.93,2018,543
593,üksikvanem,Tegelik 2018,0.19,30.12,2018,543
594,üksikvanem,Ennustatud 2018,0.19,31.24,2018,543
595,Lasteta paar,Tegelik 2018,0.63,9.31,2018,543
596,Lasteta paar,Ennustatud 2018,0.63,9.46,2018,543
597,ühe lapsega paar,Tegelik 2018,0,7.35,2018,543
598,ühe lapsega paar,Ennustatud 2018,0,7.48,2018,543
599,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,543
600,Kahe lapsega paar,Ennustatud 2018,0,9.06,2018,543
601,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,543
602,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,543
603,üksik mees,Tegelik 2018,6.42,33.62,2018,544
604,üksik mees,Ennustatud 2018,6.42,32.75,2018,544
605,üksik naine,Tegelik 2018,2.16,22.68,2018,544
606,üksik naine,Ennustatud 2018,2.16,20.93,2018,544
607,üksikvanem,Tegelik 2018,0.19,30.12,2018,544
608,üksikvanem,Ennustatud 2018,0.19,31.24,2018,544
609,Lasteta paar,Tegelik 2018,0.63,9.31,2018,544
610,Lasteta paar,Ennustatud 2018,0.63,9.46,2018,544
611,ühe lapsega paar,Tegelik 2018,0,7.35,2018,544
612,ühe lapsega paar,Ennustatud 2018,0,7.48,2018,544
613,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,544
614,Kahe lapsega paar,Ennustatud 2018,0,9.32,2018,544
615,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,544
616,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,544
617,üksik mees,Tegelik 2018,6.42,33.62,2018,545
618,üksik mees,Ennustatud 2018,6.42,32.75,2018,545
619,üksik naine,Tegelik 2018,2.16,22.68,2018,545
620,üksik naine,Ennustatud 2018,2.16,20.93,2018,545
621,üksikvanem,Tegelik 2018,0.19,30.12,2018,545
622,üksikvanem,Ennustatud 2018,0.19,31.24,2018,545
623,Lasteta paar,Tegelik 2018,0.63,9.31,2018,545
624,Lasteta paar,Ennustatud 2018,0.63,9.46,2018,545
625,ühe lapsega paar,Tegelik 2018,0,7.35,2018,545
626,ühe lapsega paar,Ennustatud 2018,0,7.48,2018,545
627,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,545
628,Kahe lapsega paar,Ennustatud 2018,0,9.32,2018,545
629,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,545
630,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,545
631,üksik mees,Tegelik 2018,6.42,33.62,2018,546
632,üksik mees,Ennustatud 2018,6.42,32.75,2018,546
633,üksik naine,Tegelik 2018,2.16,22.68,2018,546
634,üksik naine,Ennustatud 2018,2.16,20.93,2018,546
635,üksikvanem,Tegelik 2018,0.19,30.12,2018,546
636,üksikvanem,Ennustatud 2018,0.19,31.24,2018,546
637,Lasteta paar,Tegelik 2018,0.63,9.31,2018,546
638,Lasteta paar,Ennustatud 2018,0.63,9.46,2018,546
639,ühe lapsega paar,Tegelik 2018,0,7.35,2018,546
640,ühe lapsega paar,Ennustatud 2018,0,7.48,2018,546
641,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,546
642,Kahe lapsega paar,Ennustatud 2018,0,9.32,2018,546
643,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,546
644,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,546
645,üksik mees,Tegelik 2018,6.42,33.62,2018,547
646,üksik mees,Ennustatud 2018,6.42,32.75,2018,547
647,üksik naine,Tegelik 2018,2.16,22.68,2018,547
648,üksik naine,Ennustatud 2018,2.16,20.93,2018,547
649,üksikvanem,Tegelik 2018,0.19,30.12,2018,547
650,üksikvanem,Ennustatud 2018,0.19,31.24,2018,547
651,Lasteta paar,Tegelik 2018,0.63,9.31,2018,547
652,Lasteta paar,Ennustatud 2018,0.63,9.46,2018,547
653,ühe lapsega paar,Tegelik 2018,0,7.35,2018,547
654,ühe lapsega paar,Ennustatud 2018,0,7.48,2018,547
655,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,547
656,Kahe lapsega paar,Ennustatud 2018,0,9.32,2018,547
657,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,547
658,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,547
659,üksik mees,Tegelik 2018,6.42,33.62,2018,548
660,üksik mees,Ennustatud 2018,6.42,32.75,2018,548
661,üksik naine,Tegelik 2018,2.16,22.68,2018,548
662,üksik naine,Ennustatud 2018,2.16,20.93,2018,548
663,üksikvanem,Tegelik 2018,0.19,30.12,2018,548
664,üksikvanem,Ennustatud 2018,0.19,31.24,2018,548
665,Lasteta paar,Tegelik 2018,0.63,9.31,2018,548
666,Lasteta paar,Ennustatud 2018,0.63,9.63,2018,548
667,ühe lapsega paar,Tegelik 2018,0,7.35,2018,548
668,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,548
669,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,548
670,Kahe lapsega paar,Ennustatud 2018,0,9.32,2018,548
671,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,548
672,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,548
673,üksik mees,Tegelik 2018,6.42,33.62,2018,549
674,üksik mees,Ennustatud 2018,6.42,32.75,2018,549
675,üksik naine,Tegelik 2018,2.16,22.68,2018,549
676,üksik naine,Ennustatud 2018,2.16,20.93,2018,549
677,üksikvanem,Tegelik 2018,0.19,30.12,2018,549
678,üksikvanem,Ennustatud 2018,0.19,31.24,2018,549
679,Lasteta paar,Tegelik 2018,0.63,9.31,2018,549
680,Lasteta paar,Ennustatud 2018,0.63,9.63,2018,549
681,ühe lapsega paar,Tegelik 2018,0,7.35,2018,549
682,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,549
683,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,549
684,Kahe lapsega paar,Ennustatud 2018,0,9.32,2018,549
685,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,549
686,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,549
687,üksik mees,Tegelik 2018,6.42,33.62,2018,550
688,üksik mees,Ennustatud 2018,6.42,32.75,2018,550
689,üksik naine,Tegelik 2018,2.16,22.68,2018,550
690,üksik naine,Ennustatud 2018,2.16,20.93,2018,550
691,üksikvanem,Tegelik 2018,0.19,30.12,2018,550
692,üksikvanem,Ennustatud 2018,0.19,30.16,2018,550
693,Lasteta paar,Tegelik 2018,0.63,9.31,2018,550
694,Lasteta paar,Ennustatud 2018,0.63,9.63,2018,550
695,ühe lapsega paar,Tegelik 2018,0,7.35,2018,550
696,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,550
697,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,550
698,Kahe lapsega paar,Ennustatud 2018,0,9.32,2018,550
699,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,550
700,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,550
701,üksik mees,Tegelik 2018,6.42,33.62,2018,551
702,üksik mees,Ennustatud 2018,6.42,32.75,2018,551
703,üksik naine,Tegelik 2018,2.16,22.68,2018,551
704,üksik naine,Ennustatud 2018,2.16,20.93,2018,551
705,üksikvanem,Tegelik 2018,0.19,30.12,2018,551
706,üksikvanem,Ennustatud 2018,0.19,30.16,2018,551
707,Lasteta paar,Tegelik 2018,0.63,9.31,2018,551
708,Lasteta paar,Ennustatud 2018,0.63,9.63,2018,551
709,ühe lapsega paar,Tegelik 2018,0,7.35,2018,551
710,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,551
711,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,551
712,Kahe lapsega paar,Ennustatud 2018,0,9.32,2018,551
713,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,551
714,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,551
715,üksik mees,Tegelik 2018,6.42,33.62,2018,552
716,üksik mees,Ennustatud 2018,6.42,32.75,2018,552
717,üksik naine,Tegelik 2018,2.16,22.68,2018,552
718,üksik naine,Ennustatud 2018,2.16,20.93,2018,552
719,üksikvanem,Tegelik 2018,0.19,30.12,2018,552
720,üksikvanem,Ennustatud 2018,0.19,30.16,2018,552
721,Lasteta paar,Tegelik 2018,0.63,9.31,2018,552
722,Lasteta paar,Ennustatud 2018,0.63,9.63,2018,552
723,ühe lapsega paar,Tegelik 2018,0,7.35,2018,552
724,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,552
725,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,552
726,Kahe lapsega paar,Ennustatud 2018,0,9.32,2018,552
727,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,552
728,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,552
729,üksik mees,Tegelik 2018,6.42,33.62,2018,553
730,üksik mees,Ennustatud 2018,6.42,32.75,2018,553
731,üksik naine,Tegelik 2018,2.16,22.68,2018,553
732,üksik naine,Ennustatud 2018,2.16,20.93,2018,553
733,üksikvanem,Tegelik 2018,0.19,30.12,2018,553
734,üksikvanem,Ennustatud 2018,0.19,30.16,2018,553
735,Lasteta paar,Tegelik 2018,0.63,9.31,2018,553
736,Lasteta paar,Ennustatud 2018,0.63,9.63,2018,553
737,ühe lapsega paar,Tegelik 2018,0,7.35,2018,553
738,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,553
739,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,553
740,Kahe lapsega paar,Ennustatud 2018,0,9.32,2018,553
741,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,553
742,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,553
743,üksik mees,Tegelik 2018,6.42,33.62,2018,554
744,üksik mees,Ennustatud 2018,6.42,32.75,2018,554
745,üksik naine,Tegelik 2018,2.16,22.68,2018,554
746,üksik naine,Ennustatud 2018,2.16,20.93,2018,554
747,üksikvanem,Tegelik 2018,0.19,30.12,2018,554
748,üksikvanem,Ennustatud 2018,0.19,30.16,2018,554
749,Lasteta paar,Tegelik 2018,0.63,9.31,2018,554
750,Lasteta paar,Ennustatud 2018,0.63,9.63,2018,554
751,ühe lapsega paar,Tegelik 2018,0,7.35,2018,554
752,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,554
753,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,554
754,Kahe lapsega paar,Ennustatud 2018,0,9.32,2018,554
755,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,554
756,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,554
757,üksik mees,Tegelik 2018,6.42,33.62,2018,555
758,üksik mees,Ennustatud 2018,6.42,32.75,2018,555
759,üksik naine,Tegelik 2018,2.16,22.68,2018,555
760,üksik naine,Ennustatud 2018,2.16,20.93,2018,555
761,üksikvanem,Tegelik 2018,0.19,30.12,2018,555
762,üksikvanem,Ennustatud 2018,0.19,30.16,2018,555
763,Lasteta paar,Tegelik 2018,0.63,9.31,2018,555
764,Lasteta paar,Ennustatud 2018,0.63,9.63,2018,555
765,ühe lapsega paar,Tegelik 2018,0,7.35,2018,555
766,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,555
767,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,555
768,Kahe lapsega paar,Ennustatud 2018,0,9.32,2018,555
769,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,555
770,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,555
771,üksik mees,Tegelik 2018,6.42,33.62,2018,556
772,üksik mees,Ennustatud 2018,6.42,32.75,2018,556
773,üksik naine,Tegelik 2018,2.16,22.68,2018,556
774,üksik naine,Ennustatud 2018,2.16,20.93,2018,556
775,üksikvanem,Tegelik 2018,0.19,30.12,2018,556
776,üksikvanem,Ennustatud 2018,0.19,30.16,2018,556
777,Lasteta paar,Tegelik 2018,0.63,9.31,2018,556
778,Lasteta paar,Ennustatud 2018,0.63,9.63,2018,556
779,ühe lapsega paar,Tegelik 2018,0,7.35,2018,556
780,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,556
781,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,556
782,Kahe lapsega paar,Ennustatud 2018,0,9.32,2018,556
783,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,556
784,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,556
785,üksik mees,Tegelik 2018,6.42,33.62,2018,557
786,üksik mees,Ennustatud 2018,6.42,32.75,2018,557
787,üksik naine,Tegelik 2018,2.16,22.68,2018,557
788,üksik naine,Ennustatud 2018,2.16,20.93,2018,557
789,üksikvanem,Tegelik 2018,0.19,30.12,2018,557
790,üksikvanem,Ennustatud 2018,0.19,30.16,2018,557
791,Lasteta paar,Tegelik 2018,0.63,9.31,2018,557
792,Lasteta paar,Ennustatud 2018,0.63,9.63,2018,557
793,ühe lapsega paar,Tegelik 2018,0,7.35,2018,557
794,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,557
795,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,557
796,Kahe lapsega paar,Ennustatud 2018,0,9.32,2018,557
797,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,557
798,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,557
799,üksik mees,Tegelik 2018,6.42,33.62,2018,558
800,üksik mees,Ennustatud 2018,6.42,32.75,2018,558
801,üksik naine,Tegelik 2018,2.16,22.68,2018,558
802,üksik naine,Ennustatud 2018,2.16,20.93,2018,558
803,üksikvanem,Tegelik 2018,0.19,30.12,2018,558
804,üksikvanem,Ennustatud 2018,0.19,30.16,2018,558
805,Lasteta paar,Tegelik 2018,0.63,9.31,2018,558
806,Lasteta paar,Ennustatud 2018,0.63,9.63,2018,558
807,ühe lapsega paar,Tegelik 2018,0,7.35,2018,558
808,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,558
809,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,558
810,Kahe lapsega paar,Ennustatud 2018,0,9.32,2018,558
811,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,558
812,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,558
813,üksik mees,Tegelik 2018,6.42,33.62,2018,559
814,üksik mees,Ennustatud 2018,6.42,32.75,2018,559
815,üksik naine,Tegelik 2018,2.16,22.68,2018,559
816,üksik naine,Ennustatud 2018,2.16,20.93,2018,559
817,üksikvanem,Tegelik 2018,0.19,30.12,2018,559
818,üksikvanem,Ennustatud 2018,0.19,30.16,2018,559
819,Lasteta paar,Tegelik 2018,0.63,9.31,2018,559
820,Lasteta paar,Ennustatud 2018,0.63,9.63,2018,559
821,ühe lapsega paar,Tegelik 2018,0,7.35,2018,559
822,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,559
823,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,559
824,Kahe lapsega paar,Ennustatud 2018,0,9.32,2018,559
825,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,559
826,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,559
827,üksik mees,Tegelik 2018,6.42,33.62,2018,560
828,üksik mees,Ennustatud 2018,6.42,32.75,2018,560
829,üksik naine,Tegelik 2018,2.16,22.68,2018,560
830,üksik naine,Ennustatud 2018,2.16,20.93,2018,560
831,üksikvanem,Tegelik 2018,0.19,30.12,2018,560
832,üksikvanem,Ennustatud 2018,0.19,30.16,2018,560
833,Lasteta paar,Tegelik 2018,0.63,9.31,2018,560
834,Lasteta paar,Ennustatud 2018,0.63,9.63,2018,560
835,ühe lapsega paar,Tegelik 2018,0,7.35,2018,560
836,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,560
837,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,560
838,Kahe lapsega paar,Ennustatud 2018,0,9.32,2018,560
839,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,560
840,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,560
841,üksik mees,Tegelik 2018,6.42,33.62,2018,561
842,üksik mees,Ennustatud 2018,6.42,32.75,2018,561
843,üksik naine,Tegelik 2018,2.16,22.68,2018,561
844,üksik naine,Ennustatud 2018,2.16,20.93,2018,561
845,üksikvanem,Tegelik 2018,0.19,30.12,2018,561
846,üksikvanem,Ennustatud 2018,0.19,29.17,2018,561
847,Lasteta paar,Tegelik 2018,0.63,9.31,2018,561
848,Lasteta paar,Ennustatud 2018,0.63,9.63,2018,561
849,ühe lapsega paar,Tegelik 2018,0,7.35,2018,561
850,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,561
851,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,561
852,Kahe lapsega paar,Ennustatud 2018,0,9.32,2018,561
853,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,561
854,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,561
